epoch,acc,certificate,loss,val_acc,val_certificate,val_loss
250,0.9385516826923077,0.5805455395299145,-0.3067964223714975,0.9616,0.7616,-0.35980201950073243
251,0.9396033653846154,0.5875734508547008,-0.3088158015639354,0.9613,0.7633,-0.3603430790424347
252,0.9377508025682183,0.5851725522307166,-0.3084692212271142,0.9614,0.7629,-0.3596172182559967
253,0.9363314636752137,0.5870559561965812,-0.3083903354584661,0.9623,0.7627,-0.35985117568969727
254,0.9366152510683761,0.583183092948718,-0.3073713778812661,0.9617,0.762,-0.3596711046695709
255,0.9404594703687583,0.5891185125097863,-0.30872598317550937,0.9616,0.762,-0.3597643352508545
256,0.9383179754273504,0.5893930288461539,-0.3086767809895369,0.9609,0.7648,-0.3599093152046204
257,0.9383680555555556,0.5840845352564102,-0.30709454939406144,0.9611,0.7623,-0.35982782917022704
258,0.9383694488074832,0.5853397538471885,-0.30803960156734134,0.9615,0.7629,-0.3604101085662842
259,0.9388354700854701,0.5817808493589743,-0.30702422712093747,0.9621,0.7622,-0.3604208144187927
260,0.9410223023504274,0.5907118055555556,-0.3104410591161149,0.9621,0.7638,-0.3608064187526703
261,0.9397572231139647,0.586643927265706,-0.30859021251695307,0.9619,0.763,-0.3605740825176239
262,0.9385182959401709,0.5779747596153846,-0.30657267143838424,0.9622,0.7647,-0.36040065512657166
263,0.9384181356837606,0.5870559561965812,-0.3086921386102326,0.9622,0.7618,-0.36058989744186404
264,0.9396401818197893,0.5823970036815359,-0.30766407600885537,0.9616,0.7653,-0.36049064807891845
265,0.9399706196581197,0.5892761752136753,-0.3101022821715754,0.9612,0.7637,-0.36077237877845764
266,0.9410723824786325,0.5844350961538461,-0.3091600579965828,0.9613,0.763,-0.3605601523399353
267,0.940275548453507,0.5879146602142298,-0.3097748625335877,0.9617,0.764,-0.36147566857337954
268,0.9377337072649573,0.5914797008547008,-0.3103188687028029,0.9613,0.7653,-0.3612051873207092
269,0.9382345085470085,0.5897435897435898,-0.30943573062491214,0.9621,0.7655,-0.36140780158042907
270,0.9388543339640524,0.5873127341780706,-0.30923897216127416,0.962,0.7647,-0.3612951090335846
271,0.9395365918803419,0.5888755341880342,-0.310545776771684,0.9614,0.7651,-0.3614143389701843
272,0.9409722222222222,0.5893763354700855,-0.31053373134798473,0.9622,0.764,-0.3615592462539673
273,0.9408774746172309,0.594301765618189,-0.310801817284605,0.9614,0.7639,-0.36160188612937927
274,0.9415564903846154,0.5943342681623932,-0.3126118566490646,0.9618,0.7632,-0.3613936942577362
275,0.9381844284188035,0.5849358974358975,-0.30914709322218203,0.9615,0.7628,-0.3611767043590546
276,0.9394897003745318,0.5904895666131621,-0.309972335639773,0.9615,0.766,-0.36153781566619875
277,0.9407385149572649,0.5906951121794872,-0.31120197411276335,0.9615,0.767,-0.36193343682289125
278,0.938651842948718,0.5848524305555556,-0.30920179430236167,0.9618,0.765,-0.3620266356468201
279,0.9396569020866774,0.5936496789089303,-0.3122823018323552,0.9623,0.765,-0.362038063621521
280,0.9401709401709402,0.5916633279914529,-0.31099459134105945,0.9625,0.7668,-0.3618111488342285
281,0.9401876335470085,0.5891593215811965,-0.3106817154802828,0.9621,0.7663,-0.36204845485687254
282,0.9390215355805244,0.5935995184909603,-0.3105039121378801,0.9626,0.7664,-0.36205894865989685
283,0.9402043269230769,0.5910623664529915,-0.31019729821600467,0.9619,0.7673,-0.3621679908275604
284,0.9431590544871795,0.5887753739316239,-0.3114335948330724,0.9622,0.766,-0.36206820464134215
285,0.940275548453507,0.5905564472661291,-0.3100426337532719,0.9626,0.7638,-0.36188129296302796
286,0.9410723824786325,0.5923477564102564,-0.311327278168283,0.9626,0.7661,-0.3623048997879028
287,0.9406550480769231,0.5858540331196581,-0.310451178978651,0.9631,0.7662,-0.3622311308860779
288,0.9392723380530691,0.5880149812734082,-0.30949896569236707,0.9632,0.7674,-0.3622815716266632
289,0.9426916399572649,0.5920806623931624,-0.3122846031418213,0.9619,0.7683,-0.3625529290676117
290,0.9410890758547008,0.5934495192307693,-0.31160147475381184,0.962,0.7696,-0.3628563738822937
291,0.9413121991007005,0.5957062600002115,-0.31181131516184124,0.9629,0.7679,-0.3627353052139282
292,0.9412059294871795,0.5891927083333334,-0.3103858978829832,0.962,0.7682,-0.36272229113578797
293,0.9408219818376068,0.5893596420940171,-0.30905978107809,0.9624,0.7674,-0.3623154914855957
294,0.9396401818197893,0.5947866506153023,-0.3117330519351939,0.9622,0.7678,-0.3625405746459961
295,0.9384348290598291,0.590110844017094,-0.3094124843676885,0.9619,0.766,-0.3625342355251312
296,0.9416566506410257,0.5967047275641025,-0.3121602633952076,0.9616,0.769,-0.3623509267807007
297,0.9394228197215648,0.5908072498662387,-0.3109438219384244,0.961,0.77,-0.3625614441871643
298,0.9412560096153846,0.5921140491452992,-0.3119563395396257,0.961,0.766,-0.36232108302116395
299,0.9383346688034188,0.5907618856837606,-0.3096599692844937,0.9619,0.7669,-0.3625071459770203
300,0.9411617174959872,0.5967261904761905,-0.3122841607223162,0.9623,0.7683,-0.36269251213073733
301,0.9378004807692307,0.5899105235042735,-0.3107659336593416,0.9618,0.7678,-0.3631146439552307
302,0.9408219818376068,0.5862212873931624,-0.31064916427573586,0.9626,0.7672,-0.36307548761367797
303,0.9424324505082932,0.5952380952380952,-0.31265129889633136,0.9622,0.767,-0.36337723741531375
304,0.9416566506410257,0.5860543536324786,-0.31017563084506583,0.9619,0.7696,-0.3631508623123169
305,0.9394698183760684,0.5961538461538461,-0.3120330137829495,0.9624,0.7693,-0.36334659786224366
306,0.9416466024931004,0.5921281433921883,-0.3119166915495808,0.962,0.7686,-0.3635698447227478
307,0.9408887553418803,0.589576655982906,-0.310675374399393,0.9621,0.77,-0.36318727097511294
308,0.9407051282051282,0.5992254273504274,-0.31366900698496747,0.9613,0.769,-0.36331877245903016
309,0.9413957997973174,0.5928638309256287,-0.3121919199513394,0.9621,0.7685,-0.3633423098564148
310,0.9407051282051282,0.5894264155982906,-0.3111027365184238,0.9624,0.7699,-0.3633064442157745
311,0.9393195779914529,0.5877069978632479,-0.30973609492310095,0.9611,0.7691,-0.3632272614479065
312,0.9410446763612677,0.5968599518777981,-0.312936570983701,0.9626,0.7707,-0.3636672969341278
313,0.9405215010683761,0.58984375,-0.3115430360930598,0.962,0.7712,-0.3633988444328308
314,0.9393362713675214,0.5953358707264957,-0.3117407168715428,0.9613,0.7726,-0.36345215663909913
315,0.9409610753457389,0.5967930711610487,-0.3129884409292169,0.9619,0.7717,-0.36360692720413207
316,0.9390024038461539,0.591262686965812,-0.3113182052715212,0.9608,0.7731,-0.3639446853160858
317,0.9399706196581197,0.5937666933760684,-0.31257277357782054,0.9614,0.7732,-0.3641673622131348
318,0.9404093098551146,0.5956895398927794,-0.31210427615271336,0.9618,0.7732,-0.3638867233276367
319,0.9420739850427351,0.5969050480769231,-0.31305032873000854,0.9614,0.7717,-0.3641852423667908
320,0.9429587339743589,0.5958366720085471,-0.3129809875773568,0.9618,0.7721,-0.3641689419746399
321,0.9379180042803639,0.5954387372926698,-0.31092001192387314,0.9623,0.772,-0.36432831172943114
322,0.9398370726495726,0.5967715010683761,-0.3129856650136475,0.9618,0.7736,-0.3643585461616516
323,0.939987313034188,0.5928652510683761,-0.31083165128261614,0.962,0.7739,-0.3641919659614563
324,0.9403925897157913,0.5981306849538865,-0.31265582530941155,0.9627,0.7732,-0.3642651609420776
325,0.9412560096153846,0.5905782585470085,-0.31158958649278706,0.9624,0.7713,-0.3640594463825226
326,0.9408386752136753,0.5911625267094017,-0.3119902508253725,0.9622,0.7718,-0.36413836522102355
327,0.9403089886683713,0.5922284643875845,-0.31102395713042297,0.9618,0.7715,-0.36442446966171266
328,0.9405048076923077,0.5954861111111112,-0.3119248448528795,0.9624,0.7718,-0.36447398614883425
329,0.9388354700854701,0.5986244658119658,-0.31230493131865805,0.9616,0.7718,-0.3643201831817627
330,0.9408440342110195,0.6003544675978574,-0.31368853369455657,0.9615,0.7699,-0.3643496079444885
331,0.9412059294871795,0.5926148504273504,-0.3122580769097703,0.9617,0.7729,-0.36450775995254514
332,0.9386017628205128,0.5935997596153846,-0.31220619870811445,0.9628,0.7745,-0.3648471996307373
333,0.9411617174640959,0.5904059656933069,-0.3109471875438721,0.9622,0.7741,-0.3644721689224243
334,0.9390024038461539,0.5969384348290598,-0.31257886993579376,0.9621,0.774,-0.3648287724494934
335,0.9426415598290598,0.6016459668803419,-0.31507857646952325,0.9629,0.7742,-0.3648174507141113
336,0.9414292402035288,0.5944856875015492,-0.3132160965805707,0.9625,0.7737,-0.36474619917869566
337,0.9431423611111112,0.5920472756410257,-0.3129292982511031,0.9625,0.7724,-0.3648349247455597
338,0.9407885950854701,0.5992421207264957,-0.3128061102878334,0.9619,0.775,-0.36456006078720093
339,0.9414459605023081,0.5997859817765625,-0.31354102658166677,0.9622,0.7731,-0.36476672682762146
340,0.9422409188034188,0.5971554487179487,-0.3138535355146115,0.9629,0.7737,-0.36465199575424195
341,0.938034188034188,0.5936832264957265,-0.3111868382901208,0.9622,0.7734,-0.36503306722640994
342,0.9404260299306556,0.5993846976674132,-0.3137369468576963,0.9623,0.7729,-0.3650853776931763
343,0.9430422008547008,0.5976729433760684,-0.31351854792262757,0.9625,0.7732,-0.36516234827041627
344,0.9409555288461539,0.5948684561965812,-0.31263110073458433,0.962,0.7728,-0.36504202003479
345,0.9409276350033098,0.5980303638309257,-0.3134702476446102,0.9619,0.7718,-0.36471901025772097
346,0.942207532051282,0.5917467948717948,-0.31179019312063855,0.9625,0.7735,-0.36496416115760805
347,0.9434428418803419,0.6008446848290598,-0.3157850263847245,0.962,0.7728,-0.3649513576030731
348,0.9410613964686998,0.6041666666666666,-0.31453642143866417,0.9612,0.7752,-0.36560056524276735
349,0.9403879540598291,0.59765625,-0.3136779613092414,0.9631,0.7768,-0.365629810667038
350,0.9419905181623932,0.5981737446581197,-0.3134644375397609,0.9627,0.7734,-0.36531879448890686
351,0.9418138042690283,0.5963249063670412,-0.3129953808998794,0.9623,0.7733,-0.3653893763065338
352,0.9403712606837606,0.5998931623931624,-0.31398825697664523,0.9612,0.7742,-0.3655078062057495
353,0.9425247061965812,0.5981737446581197,-0.3145917857814039,0.9619,0.7756,-0.36551539888381956
354,0.9416967629748528,0.5993010968432316,-0.3137874428029364,0.9619,0.7751,-0.365498868894577
355,0.9403211805555556,0.5992755074786325,-0.31375673597949183,0.9622,0.7734,-0.3653052222251892
356,0.9404547275641025,0.5985243055555556,-0.3134851634629771,0.962,0.7747,-0.3651939911842346
357,0.93937265917603,0.595522338212525,-0.3127841539820482,0.963,0.7739,-0.36538761868476866
358,0.9410223023504274,0.5951188568376068,-0.31324245914434773,0.9621,0.776,-0.36564149842262267
359,0.9433760683760684,0.5961037660256411,-0.3139401735403599,0.9626,0.7754,-0.3659985511779785
360,0.9413456393474561,0.5979802032853908,-0.3137413097167793,0.9621,0.7737,-0.36617051763534547
361,0.9438601762820513,0.5962039262820513,-0.3136776395333119,0.9628,0.7742,-0.3662051268577576
362,0.94140625,0.5989917200854701,-0.31341245649462074,0.963,0.7736,-0.3660253876686096
363,0.9399913055109684,0.5989666934189406,-0.31373601799473017,0.9625,0.7747,-0.3659792227268219
364,0.9402711004273504,0.5930488782051282,-0.31325111601851946,0.9634,0.7767,-0.36607682232856753
365,0.9412727029914529,0.5981737446581197,-0.3129443595679397,0.9631,0.7734,-0.3661188667297363
366,0.942532771439907,0.6014245584918063,-0.31558961653658385,0.9625,0.7731,-0.36618067169189455
367,0.9414897168803419,0.5980735844017094,-0.3139282103277679,0.9622,0.7742,-0.3662319234371185
368,0.9420906784188035,0.6038161057692307,-0.31497046835402137,0.9624,0.7733,-0.366208683013916
369,0.9397572232096383,0.5981975655749624,-0.3135153389570227,0.9622,0.7727,-0.36640609240531924
370,0.9413895566239316,0.599609375,-0.3141011906485272,0.9612,0.7744,-0.36663132314682007
371,0.9401208600427351,0.5941005608974359,-0.3131590684254964,0.9611,0.7752,-0.36649662113189696
372,0.9402086677367576,0.6015583199890876,-0.31495410656788697,0.9619,0.7748,-0.3665613147735596
373,0.9445446047008547,0.5987580128205128,-0.3153894457042727,0.9624,0.7753,-0.36662900943756105
374,0.9409722222222222,0.5970219017094017,-0.31398317644484025,0.9623,0.7758,-0.36653968596458436
375,0.9390884163610561,0.5978798822581034,-0.312742322380368,0.9622,0.7753,-0.3664836998462677
376,0.9408887553418803,0.5973056891025641,-0.31296995715198356,0.9624,0.7759,-0.36615384283065794
377,0.9413060897435898,0.5982572115384616,-0.3146430742409494,0.9626,0.7752,-0.3665764368057251
378,0.9402755485172895,0.601340957699516,-0.3142878037522093,0.963,0.7758,-0.3667406551361084
379,0.9415564903846154,0.5987913995726496,-0.314956387775576,0.9623,0.7755,-0.36667824268341065
380,0.9435096153846154,0.6028645833333334,-0.3162682604076516,0.9631,0.7771,-0.3668360167980194
381,0.9399411449654336,0.5983480471158933,-0.31294959887200463,0.9625,0.7778,-0.3667682928562164
382,0.9404547275641025,0.6009448450854701,-0.31435201813777286,0.9638,0.7772,-0.36665637888908387
383,0.9414563301282052,0.5927483974358975,-0.3127040124983869,0.9635,0.7763,-0.36677770385742187
384,0.9399913055109684,0.6027120117710005,-0.3155320994894794,0.9624,0.7765,-0.36663525657653806
385,0.9415898771367521,0.5972055288461539,-0.31422297032470375,0.9626,0.7765,-0.36670590858459473
386,0.9410890758547008,0.5979066506410257,-0.3148853253477659,0.9624,0.7758,-0.3665649579048157
387,0.940426029994438,0.5988496522044932,-0.31333081938481827,0.9612,0.777,-0.36653483262062075
388,0.9385683760683761,0.5976896367521367,-0.31394058319493234,0.9615,0.7783,-0.3667797394752502
389,0.9449786324786325,0.6030649038461539,-0.3173309010572923,0.9612,0.7774,-0.36724082021713256
390,0.9397739433489616,0.6016920813269128,-0.3145262310535529,0.9619,0.7761,-0.36715494585037234
391,0.9435430021367521,0.5976395566239316,-0.31488689105225426,0.9623,0.7755,-0.367050427532196
392,0.9386184561965812,0.5992254273504274,-0.3142425305186174,0.9626,0.7765,-0.36714786581993103
393,0.9409777955807359,0.5960072231139647,-0.31375150037296573,0.9622,0.7778,-0.36712068457603453
394,0.9433092948717948,0.5998430822649573,-0.315466149431518,0.962,0.7753,-0.36739514174461363
395,0.9427751068376068,0.6067040598290598,-0.3165426254272461,0.9621,0.7751,-0.36743825998306273
396,0.9410112359869474,0.5953718566715941,-0.3135926763184763,0.9618,0.7771,-0.3674721370220184
397,0.9420405982905983,0.6015291132478633,-0.3153428963871084,0.9622,0.7769,-0.3674325650215149
398,0.9432091346153846,0.5959034455128205,-0.3141882127294174,0.9628,0.7784,-0.3676650131702423
399,0.9412620385551657,0.6049190744032128,-0.31579716054751567,0.9616,0.7784,-0.3679524733543396
400,0.9416232638888888,0.6005442040598291,-0.31557483315213114,0.9622,0.7788,-0.36781571183204653
401,0.9410556891025641,0.604934561965812,-0.31574006270394367,0.9626,0.7796,-0.3677380708694458
402,0.9396569019910038,0.5975956393474561,-0.31415348533897747,0.9632,0.7795,-0.3678367872238159
403,0.9422576121794872,0.5997262286324786,-0.3151864641879359,0.9623,0.7797,-0.3676103765964508
404,0.9420739850427351,0.6019965277777778,-0.3155303781485965,0.9621,0.7784,-0.36779126076698304
405,0.9409777956126271,0.5938503210272873,-0.3126674311692986,0.9622,0.7781,-0.3675214878082275
406,0.9416065705128205,0.5977564102564102,-0.3142130355167593,0.9629,0.7793,-0.36764300718307497
407,0.9431757478632479,0.6036992521367521,-0.3166720588874613,0.9615,0.7795,-0.3676347975730896
408,0.9386704120169099,0.5951377743064815,-0.31299595164066335,0.9627,0.7806,-0.3677615159988403
409,0.9400540865384616,0.6007445245726496,-0.313939695365918,0.9628,0.78,-0.3679025115966797
410,0.9406884348290598,0.6011284722222222,-0.3152801831945395,0.9626,0.7795,-0.3681788197517395
411,0.9414961210159518,0.6001036651253127,-0.3144249647871704,0.9621,0.7782,-0.3681854348182678
412,0.9414563301282052,0.5998263888888888,-0.31470513636739844,0.9618,0.7787,-0.36818181219100954
413,0.9392027243589743,0.6017795138888888,-0.31417647048703623,0.9616,0.7795,-0.36848804383277894
414,0.9423990101977553,0.6045177902621723,-0.3157353758206018,0.9616,0.7793,-0.36837816076278684
415,0.9409054487179487,0.6036157852564102,-0.3151703489641858,0.9625,0.7815,-0.36856071100234983
416,0.9430088141025641,0.6088741987179487,-0.3183336421592623,0.9617,0.779,-0.3685192119598389
417,0.9402755483578334,0.6023274477373922,-0.31456071729963636,0.9618,0.781,-0.36853263969421385
418,0.9389523237179487,0.6006109775641025,-0.3140455085115555,0.9617,0.7794,-0.36823199815750124
419,0.9405715811965812,0.6077390491452992,-0.31612642313170636,0.9612,0.7784,-0.36830254130363466
420,0.9406099517502333,0.6026618513530304,-0.3149956940743552,0.9614,0.7806,-0.3685436462402344
421,0.9414897168803419,0.6034321581196581,-0.3156990068208458,0.962,0.7801,-0.36862301197052
422,0.9412059294871795,0.6034822382478633,-0.3148908525960058,0.962,0.7797,-0.368557298374176
423,0.9419308453399654,0.6025949705087162,-0.31610708272731386,0.962,0.7792,-0.3687473835945129
424,0.9424245459401709,0.6038828792735043,-0.3161401553159086,0.962,0.7811,-0.36869374170303343
425,0.9419571314102564,0.5986745459401709,-0.31421030809481937,0.962,0.7811,-0.3686783356666565
426,0.9407771534623789,0.6020933654360621,-0.31568056458199706,0.9611,0.781,-0.36845624513626096
427,0.9385182959401709,0.5993756677350427,-0.3147860370640062,0.962,0.7798,-0.368413632774353
428,0.9436598557692307,0.5997095352564102,-0.3154778264017187,0.9615,0.7794,-0.3683003046989441
429,0.9391218566715941,0.600989834199684,-0.3135028465537862,0.9624,0.7802,-0.36845698766708374
430,0.9405882745726496,0.6052517361111112,-0.31592622673154896,0.962,0.7798,-0.36863581342697144
431,0.9409054487179487,0.6001268696581197,-0.3148402780549139,0.9627,0.7801,-0.36913156776428224
432,0.9430845372175519,0.6023274478011746,-0.31650680037282125,0.9624,0.7807,-0.36899069685935976
433,0.9413895566239316,0.6057692307692307,-0.3163363222892468,0.9621,0.7812,-0.3690267039299011
434,0.9386685363247863,0.6017294337606838,-0.3141164204631096,0.9623,0.7808,-0.3688045678138733
435,0.9407771534623789,0.6006721509466074,-0.31524811948984943,0.9625,0.7809,-0.3688072573661804
436,0.9433259882478633,0.6005275106837606,-0.3152594551698774,0.962,0.7804,-0.36902749419212344
437,0.942825186965812,0.607956063034188,-0.3171547190246419,0.962,0.7809,-0.36916587190628053
438,0.9409777955807359,0.6013075174846516,-0.3150308495731262,0.9615,0.781,-0.36886430587768554
439,0.9419070512820513,0.6035323183760684,-0.31517366033334,0.962,0.7825,-0.3691824203491211
440,0.9409054487179487,0.6061865651709402,-0.31637345228949165,0.9623,0.781,-0.3693011419296265
441,0.9409777956445182,0.604250267618413,-0.31511522138290954,0.9625999979019165,0.7802000009536744,-0.3692224534988403
442,0.9411892361111112,0.6060697115384616,-0.3167303743907529,0.9621,0.7806,-0.3693359182357788
443,0.9435930822649573,0.6010116185897436,-0.31564921497279763,0.9624,0.7812,-0.36929267683029177
444,0.9405581551120881,0.5997326203208556,-0.3148026527567981,0.9619,0.7804,-0.3691507093429565
445,0.9422935596256572,0.6068278995189738,-0.31709292505527803,0.9614,0.7819,-0.3692498917579651
446,0.9424746260683761,0.6032986111111112,-0.31605717062185973,0.9617,0.7822,-0.36899711480140684
447,0.939020721988882,0.59834558820342,-0.31289603439244357,0.9613,0.7814,-0.36943319721221923
448,0.9430785675790462,0.6069782201712428,-0.31736885958148603,0.9616,0.7827,-0.3689862198829651
449,0.9405882745726496,0.6037159455128205,-0.31600430938932633,0.9621,0.7812,-0.3693571586608887
450,0.9376336899033205,0.6012867646740082,-0.3147093093331485,0.9623,0.7826,-0.36954720678329467
451,0.9419094067025096,0.6092330304331349,-0.31751441767609484,0.9619,0.7829,-0.3695775799751282
452,0.9400540865384616,0.6005275106837606,-0.3149186027610404,0.9622,0.7823,-0.36934600291252134
453,0.943582887764283,0.606885026737968,-0.3170897367325696,0.9624,0.7836,-0.3693368803501129
454,0.9427779262745081,0.6071452431536052,-0.31665667362674427,0.9623,0.7828,-0.3695669095993042
455,0.9422576121794872,0.6080228365384616,-0.3165431456942844,0.9618,0.7817,-0.36941575584411623
456,0.9427139037433155,0.6046624330913319,-0.3164316141987867,0.962,0.783,-0.36940139026641844
457,0.9416755745590594,0.6012660342063068,-0.3150697984617703,0.9622,0.7829,-0.3694555760383606
458,0.9433092948717948,0.6054854433760684,-0.3164175303063841,0.9616,0.7833,-0.3694081468582153
459,0.9443348930481283,0.6061831550164656,-0.31704942800781943,0.9613,0.7827,-0.36965406589508054
460,0.9426276055585249,0.6042724478888295,-0.3165494194806801,0.9617,0.783,-0.3696258385658264
461,0.9439603365384616,0.6100761217948718,-0.31760693137717044,0.9618,0.7829,-0.36969851322174074
462,0.9431149733257803,0.6069685829514488,-0.3160490025492275,0.9621,0.7836,-0.3695506639480591
463,0.9418091929768063,0.6061097006629586,-0.3158776229361937,0.9628,0.7821,-0.3691010047912598
464,0.9420072115384616,0.6046340811965812,-0.3170702235184164,0.9623,0.7823,-0.36933090600967405
465,0.9428475935828877,0.6058990641073747,-0.316980679452738,0.962,0.7829,-0.3694232005119324
466,0.9433792089791555,0.6021846606092999,-0.31633558813611945,0.9625,0.7833,-0.36931091566085816
467,0.9427751068376068,0.6047008547008547,-0.3146396998921011,0.9622,0.7812,-0.36930862917900087
468,0.9400735294117647,0.6039605614973262,-0.31553178273420285,0.9619,0.7828,-0.36926677899360655
469,0.9429449492250134,0.6056587386742943,-0.31764899793950585,0.9617,0.7826,-0.3695735197544098
470,0.9394364316239316,0.601829594017094,-0.31510195174278355,0.9622,0.7821,-0.36949121208190916
471,0.9408088235294118,0.6056149732301579,-0.3153011677577534,0.9625,0.7825,-0.3696394205093384
472,0.9422100481026189,0.6062934259754142,-0.3160054625864656,0.9622,0.7813,-0.36959193391799927
473,0.9405215010683761,0.6038661858974359,-0.31514347140860355,0.9619,0.7814,-0.3697740720272064
474,0.9416610961929363,0.6036263368665216,-0.3157332961731416,0.9611,0.7819,-0.36976264386177066
475,0.9426610101231402,0.6025354088722609,-0.31642663165058826,0.9615,0.7818,-0.3695923897743225
476,0.9403211805555556,0.6011785523504274,-0.3150027536301531,0.9611,0.7809,-0.3695067102432251
477,0.9427779262107939,0.6042223409941208,-0.3165477864535845,0.9619,0.7829,-0.3697855265617371
478,0.9438335561178585,0.6145053475935829,-0.3181769646584669,0.9614,0.7834,-0.3700034284591675
479,0.9395699786324786,0.6037660256410257,-0.31550386611722475,0.9615,0.7838,-0.36990439229011535
480,0.9403226884019241,0.604239043292357,-0.3153960961412453,0.9619,0.7828,-0.3700226947784424
481,0.9407754011013929,0.606784759390163,-0.31631694512571246,0.9619,0.7837,-0.37013504524230956
482,0.9442441239316239,0.6049512553418803,-0.3168395978645382,0.9613,0.7824,-0.3697013450622559
483,0.9407885950854701,0.5999933226495726,-0.31469414580581534,0.9619,0.7825,-0.3699731307029724
484,0.9427166935146142,0.6076444622474025,-0.3177272428989155,0.9619,0.7835,-0.3699798766136169
485,0.9400040064102564,0.6002103365384616,-0.31508031060807723,0.9618,0.7827,-0.3698831974029541
486,0.9413227831196581,0.6052183493589743,-0.31581014432968235,0.9617,0.7819,-0.369871688747406
487,0.9453919208132692,0.6025280899195317,-0.3165343554023755,0.9618,0.784,-0.3700347779273987
488,0.9405715811965812,0.6069878472222222,-0.31633708683344036,0.9616,0.7836,-0.3701450457572937
489,0.9420405982905983,0.6044671474358975,-0.3163982346399218,0.9619,0.7838,-0.3698381229877472
490,0.9418138040776811,0.6078952648794033,-0.3180757198121983,0.962,0.7827,-0.37012303371429445
491,0.9417234241452992,0.6007278311965812,-0.3156655710349735,0.9614,0.784,-0.3700433091163635
492,0.9405715811965812,0.6056690705128205,-0.3162236197764038,0.9614,0.7833,-0.3705742121219635
493,0.9406266720171215,0.605771803135155,-0.31634308433647523,0.9618,0.7829,-0.3704656253814697
494,0.9433760683760684,0.6035490117521367,-0.3155829402116629,0.9623,0.7824,-0.3705894755363464
495,0.9437266292735043,0.6078892895299145,-0.3175485311792447,0.9621,0.784,-0.37060074224472045
496,0.9433520600207672,0.6047184322848558,-0.31823457628408813,0.9624,0.7844,-0.37058508710861204
497,0.9414730235042735,0.6066873664529915,-0.3158402092054359,0.9622,0.7857,-0.37060884914398196
498,0.9427918002136753,0.6089242788461539,-0.31748715826334095,0.9621,0.7844,-0.3707320383071899
499,0.9416967630705264,0.6065074905729217,-0.31723625033918457,0.962,0.7848,-0.37063121767044066
