epoch,acc,certificate,loss,val_acc,val_certificate,val_loss
750,0.9429921207264957,0.616653311965812,-0.3201776086392566,0.9628,0.7906,-0.375444048833847
751,0.9414626806735227,0.610988496617878,-0.31859557717289116,0.9625,0.7913,-0.3755073189735413
752,0.9428585737179487,0.6067207532051282,-0.31861877142109424,0.9627,0.7905,-0.375463961315155
753,0.9413394764957265,0.6129640758547008,-0.31994768677868396,0.9627,0.7905,-0.3755303217411041
754,0.946311530134396,0.6142322098016101,-0.32021585661756474,0.9628,0.7907,-0.3755070750236511
755,0.9402377136752137,0.6142661591880342,-0.3188754259011684,0.9626,0.7906,-0.37553910636901855
756,0.9408553685897436,0.6082064636752137,-0.31829984575255305,0.9628,0.7908,-0.37556094188690187
757,0.9410112359550562,0.6169408774426941,-0.320841602506709,0.9628,0.7914,-0.3756259992599487
758,0.9421407585470085,0.6081897702991453,-0.318273096321485,0.9632,0.7912,-0.3755576358795166
759,0.9434595352564102,0.6100928151709402,-0.3187587035772128,0.963,0.791,-0.37563213443756105
760,0.9410781166718056,0.6135968433273483,-0.31987346518224674,0.9624,0.791,-0.3756076681137085
761,0.9410056089743589,0.6071047008547008,-0.31759989433563673,0.9629,0.7912,-0.37558145675659177
762,0.9412727029914529,0.6138822115384616,-0.3196438512740991,0.9627,0.7905,-0.37566242270469663
763,0.939355939100489,0.6122090689251932,-0.31804631879267176,0.9629,0.7906,-0.3756510425567627
764,0.9412059294871795,0.6116786858974359,-0.3194160467793799,0.9625,0.7911,-0.3756544578552246
765,0.9437600160256411,0.6093583066239316,-0.31825301872614103,0.9625,0.7916,-0.3756386574745178
766,0.9416967628791792,0.6121254680691204,-0.31944973128182547,0.9623,0.7913,-0.375592040348053
767,0.9385850694444444,0.6134481837606838,-0.3184764006963143,0.9627,0.7911,-0.3755723453521729
768,0.9439603365384616,0.6090912126068376,-0.3189164139648788,0.9627,0.7909,-0.3755386302947998
769,0.9429173354735152,0.61120585865232,-0.3193454362448044,0.9629,0.7909,-0.3756103697776794
770,0.9421073717948718,0.6125467414529915,-0.31968693008534926,0.9631,0.7909,-0.37559250288009643
771,0.9418068910256411,0.6094751602564102,-0.3180596433643602,0.9632,0.7915,-0.375667183971405
772,0.9467128143392188,0.6096007223432877,-0.31958099740466184,0.9632,0.7915,-0.37566788301467896
773,0.9408386752136753,0.6138822115384616,-0.31843216341530156,0.9633,0.7912,-0.3756946870803833
774,0.9439269497863247,0.611862313034188,-0.3204983928774157,0.9633,0.792,-0.37571649856567385
775,0.9386202515670486,0.6142823701557978,-0.3192905495675762,0.9629,0.7912,-0.37571169300079343
776,0.941940438034188,0.6147669604700855,-0.31921082053683764,0.9631,0.7915,-0.37572030606269835
777,0.9456630608974359,0.6151175213675214,-0.32047571292799765,0.9629,0.7911,-0.3757749198436737
778,0.9433353396582055,0.614349250840656,-0.32042518620059857,0.9629,0.7914,-0.37577002811431887
779,0.9405548878205128,0.6114950587606838,-0.3180170341944083,0.9628,0.7917,-0.37570435242652894
780,0.9422743055555556,0.6148337339743589,-0.3205931639442077,0.963,0.7918,-0.37574747228622435
781,0.9425160512686924,0.6119749865281895,-0.319913813508469,0.9633,0.7919,-0.37579518909454346
782,0.9426081730769231,0.6150507478632479,-0.3197254164096637,0.9631,0.7924,-0.3757600106716156
783,0.9427083333333334,0.6098257211538461,-0.31883169780684334,0.9631,0.7918,-0.3757445652008057
784,0.938285848047084,0.6089987960519989,-0.31710288607863707,0.963,0.7917,-0.37575758652687075
785,0.9426081730769231,0.6156517094017094,-0.32096723059558463,0.9631,0.7917,-0.37575088891983033
786,0.9429921207264957,0.6115451388888888,-0.3190456079876321,0.963,0.7917,-0.3757816056251526
787,0.9422652487004741,0.610720973687098,-0.3189472005353247,0.9628,0.7916,-0.3757294906616211
788,0.9421073717948718,0.6121627938034188,-0.31920293584848064,0.9632,0.7908,-0.37572462644577026
789,0.9420405982905983,0.6120626335470085,-0.31942950456570357,0.9631,0.7912,-0.375760327911377
790,0.9409777956126271,0.6096174424826111,-0.3181395559083848,0.9634,0.791,-0.37574822950363157
791,0.9419237446581197,0.6114115918803419,-0.3192246972750395,0.9633,0.7906,-0.3757892164707184
792,0.9411725427350427,0.6091245993589743,-0.3191107248521259,0.9631,0.7907,-0.37578896465301515
793,0.9441713483146067,0.6186964954840046,-0.3213103540508807,0.9631,0.7917,-0.3757566946029663
794,0.9414229433760684,0.6159354967948718,-0.320231609683261,0.9633,0.7914,-0.37574777369499207
795,0.9426081730769231,0.6123464209401709,-0.3202037622785976,0.9633,0.7912,-0.37571777992248534
796,0.9432182984597036,0.6054875601926164,-0.31746901473685213,0.9634,0.7912,-0.3757823554992676
797,0.9432759081196581,0.6158854166666666,-0.3208464653446124,0.9635,0.7918,-0.3757875150680542
798,0.9406216613247863,0.6108940972222222,-0.3196830676279516,0.9635,0.7909,-0.37578230390548706
799,0.9432350186309182,0.6144495719636169,-0.3198949567228157,0.9634,0.7915,-0.3757872563362122
800,0.9398704594017094,0.6080729166666666,-0.31848619528051114,0.9633,0.7909,-0.37586047105789183
801,0.9405215010683761,0.6107271634615384,-0.3185655273433424,0.9635,0.7908,-0.3758365391731262
802,0.9423822899308671,0.6127608345752734,-0.31962338585851024,0.9634,0.7909,-0.3758817095756531
803,0.9434762286324786,0.6121627938034188,-0.3196830364246654,0.9634,0.7913,-0.3758408017158508
804,0.9433760683760684,0.6157518696581197,-0.32016427700336164,0.9634,0.7914,-0.3758930520534515
805,0.9420980470840021,0.6049023542957805,-0.31881313446117887,0.9631,0.7914,-0.37589417490959165
806,0.9427584134615384,0.6121627938034188,-0.3193147290720899,0.963,0.7913,-0.37588109374046325
807,0.9392528044871795,0.6125801282051282,-0.3181097192259935,0.9631,0.7909,-0.37587650747299195
808,0.9426665328096233,0.618412252541466,-0.3209815938215067,0.9629,0.7912,-0.37587753400802615
809,0.9409388354700855,0.6119958600427351,-0.3195323290096389,0.963,0.7908,-0.3759038483142853
810,0.9420739850427351,0.6162693643162394,-0.3206643077552828,0.963,0.7908,-0.37588994884490967
811,0.9433018994114499,0.6128611556982343,-0.31968576782779173,0.9628,0.7909,-0.37586922965049746
812,0.9423410790598291,0.6086404914529915,-0.3195509348287542,0.963,0.7904,-0.3758987106323242
813,0.9397369123931624,0.6124298878205128,-0.3190574265188641,0.9631,0.791,-0.3759631425857544
814,0.9395398608881755,0.6115904226221459,-0.3180669439291814,0.9632,0.7908,-0.37599100379943845
815,0.9431924412393162,0.6160690438034188,-0.32066690985463625,0.9634,0.791,-0.3760051516532898
816,0.9422576121794872,0.6081396901709402,-0.3183787063910411,0.9631,0.791,-0.37600654911994935
817,0.9401585071274404,0.6087479935794543,-0.31749363383103846,0.963,0.7904,-0.3759894513130188
818,0.9429754273504274,0.6145666399572649,-0.3203175874729442,0.9631,0.791,-0.3759838960647583
819,0.9415064102564102,0.6096921741452992,-0.3192429840564728,0.9632,0.7909,-0.37602284336090086
820,0.9441880683901477,0.6117743445373972,-0.3195220769695447,0.9631,0.7911,-0.375974125623703
821,0.9460303151709402,0.6160690438034188,-0.32087011622567463,0.963,0.7911,-0.3759674475193024
822,0.9423911591880342,0.6143329326923077,-0.31873337663391715,0.963,0.7915,-0.37596176223754885
823,0.9420980470840021,0.6155196629532396,-0.31994076917489117,0.963,0.7915,-0.37598252568244933
824,0.9410056089743589,0.6149172008547008,-0.31944734641374684,0.9633,0.7912,-0.37600483927726747
825,0.9433259882478633,0.6122796474358975,-0.31892351876211983,0.963,0.791,-0.37602394990921023
826,0.9426999731520525,0.6151016587366581,-0.32051056899317704,0.9629,0.7914,-0.3760344585895538
827,0.9403545673076923,0.6110109508547008,-0.31878015590019715,0.9627,0.7913,-0.3760363936424255
828,0.9427417200854701,0.6143496260683761,-0.32011692467917746,0.9632,0.7911,-0.37600718483924866
829,0.9405932316746923,0.6088984750247116,-0.31854528193489123,0.9633,0.7916,-0.37602965059280397
830,0.9434261485042735,0.6117454594017094,-0.3198063125849789,0.9629,0.7914,-0.37602962765693665
831,0.9439937232905983,0.613014155982906,-0.3198914468033701,0.9628,0.7914,-0.37602153396606447
832,0.9413957999886645,0.6099685660781167,-0.3183200378957568,0.963,0.7912,-0.3760162533760071
833,0.9429086538461539,0.6131143162393162,-0.3193069328991776,0.9628,0.7914,-0.37599994258880615
834,0.9428585737179487,0.6160857371794872,-0.32120287214588916,0.9626,0.7912,-0.3760482136249542
835,0.9435694221508828,0.61138978053568,-0.32036077344781133,0.9626,0.7914,-0.3760598175048828
836,0.9426916399572649,0.6217280982905983,-0.32177802582836557,0.9627,0.7914,-0.3761064260005951
837,0.9429420405982906,0.6121627938034188,-0.3198604828908912,0.9624,0.7917,-0.37612560024261477
838,0.9426330925628679,0.6066245319308796,-0.3179439495373946,0.9626,0.7913,-0.3761419325828552
839,0.9423911591880342,0.6141659989316239,-0.31949025583572876,0.9627,0.7914,-0.376146369934082
840,0.941940438034188,0.6151342147435898,-0.32025552725690043,0.9628,0.7919,-0.37614233474731446
841,0.9406935527976532,0.6095505617020792,-0.31816116933710376,0.963,0.7919,-0.3761121963500977
842,0.9432592147435898,0.6161858974358975,-0.31987581096398526,0.9629,0.7919,-0.37611949672698974
843,0.9427751068376068,0.6133814102564102,-0.319759665391384,0.963,0.792,-0.3761772331237793
844,0.9409610755370861,0.6081293472445158,-0.3184765215670125,0.9631,0.7921,-0.3762041579723358
845,0.9411725427350427,0.6118122329059829,-0.31868564140083444,0.963,0.7917,-0.3762159126758575
846,0.9416566506410257,0.609642094017094,-0.3197897921005885,0.9632,0.7915,-0.37620151748657227
847,0.9442883895131086,0.615118378812199,-0.32037771883464994,0.9632,0.7916,-0.37618160390853883
848,0.9431423611111112,0.6124632745726496,-0.31983741723064685,0.9633,0.7915,-0.3761532762050629
849,0.9422909989316239,0.6148838141025641,-0.3196219902517449,0.9633,0.7913,-0.37617945671081543
850,0.9423488496522204,0.6167569555912252,-0.3206695361115704,0.9633,0.7915,-0.3761937674045563
851,0.9410056089743589,0.612129407051282,-0.31838645824255085,0.963,0.7911,-0.3761820230960846
852,0.9403378739316239,0.6100260416666666,-0.3180974199094324,0.9633,0.7915,-0.37621052584648135
853,0.9405932316746923,0.6150849385654436,-0.32039497257745986,0.9632,0.7913,-0.37617719478607176
854,0.9422576121794872,0.6177550747863247,-0.32110683269735074,0.963,0.7914,-0.37619033851623535
855,0.9422909989316239,0.614967280982906,-0.32104175837121457,0.963,0.7914,-0.37622058334350583
856,0.9425829321448977,0.6079287050942676,-0.3182382324183287,0.9631,0.7918,-0.3762086036682129
857,0.9410389957264957,0.6075387286324786,-0.3180695675377153,0.963,0.7908,-0.37621751518249513
858,0.9429420405982906,0.6121127136752137,-0.31936962615985137,0.9631,0.7917,-0.37623598165512084
859,0.9415128411871664,0.6105704922418406,-0.31925889811393343,0.9631,0.7919,-0.37621900825500487
860,0.9406383547008547,0.6155181623931624,-0.3190856218720094,0.963,0.7918,-0.37623003692626955
861,0.9441105769230769,0.6088074252136753,-0.3199124575043336,0.9629,0.7915,-0.37624130125045774
862,0.9419475654473976,0.6154527822364901,-0.32058625840898375,0.9627,0.7914,-0.37625985078811647
863,0.9439269497863247,0.6113114316239316,-0.3203094153959527,0.9632,0.791,-0.3762789316177368
864,0.9404213408119658,0.6100928151709402,-0.31832664268903244,0.9631,0.7912,-0.3762645578861237
865,0.940292268688504,0.6222077315028431,-0.3208325993351403,0.9631,0.791,-0.3762359142303467
866,0.9413060897435898,0.6099759615384616,-0.31894609605909413,0.9633,0.7908,-0.3762626744270325
867,0.9449285523504274,0.6087907318376068,-0.3199772571778705,0.9633,0.7909,-0.37625521178245547
868,0.9423990100701906,0.6132791600742717,-0.31969703476399647,0.9632,0.7911,-0.3762505576133728
869,0.9414396367521367,0.6141659989316239,-0.3196954031785329,0.9632,0.7908,-0.3762612776279449
870,0.9455295138888888,0.6183059561965812,-0.32175997116117394,0.9632,0.7912,-0.3762576313018799
871,0.9390884162653825,0.6075775816263267,-0.31763170653961126,0.9631,0.7912,-0.3762999335289001
872,0.9425080128205128,0.6129974626068376,-0.3200142421783545,0.9632,0.7908,-0.37631017479896545
873,0.941673344017094,0.6100427350427351,-0.31953737298902285,0.9634,0.7903,-0.3762946167945862
874,0.9410279562219444,0.6096174423869374,-0.31837305201764665,0.9634,0.7907,-0.37630821294784544
875,0.9408219818376068,0.6096921741452992,-0.31913241412904525,0.9634,0.7907,-0.37633945479393005
876,0.9430088141025641,0.6171040331196581,-0.3210251861785212,0.9634,0.7908,-0.37635191097259524
877,0.9441211877690718,0.61495117700438,-0.32018767521303565,0.9633,0.7911,-0.3763441228866577
878,0.9427083333333334,0.6156684027777778,-0.3202473656234578,0.9635,0.7914,-0.37635689907073977
879,0.9439269497863247,0.6123965010683761,-0.3196656825578111,0.9639,0.7912,-0.3763673306941986
880,0.9432015784160539,0.6099518458112285,-0.31941135623928313,0.9638,0.791,-0.3763829693317413
881,0.9435596955128205,0.6089075854700855,-0.31983584675014526,0.9638,0.7916,-0.37636748118400576
882,0.9425413995726496,0.6172375801282052,-0.3205523870439611,0.9639,0.7912,-0.37635187311172486
883,0.9426498126384089,0.6132457196042779,-0.3201486541027051,0.9637,0.7913,-0.37635386004447935
884,0.9417901976495726,0.6136318108974359,-0.32004339031429374,0.9637,0.791,-0.37635107054710387
885,0.9404380341880342,0.6089743589743589,-0.3187757289180389,0.9637,0.7908,-0.37632789125442506
886,0.9440543072117784,0.6132122793894136,-0.31998564544497105,0.9636,0.7908,-0.37634704875946046
887,0.9389356303418803,0.6129640758547008,-0.31774055410144675,0.9636,0.791,-0.3763700861930847
888,0.9430755876068376,0.6172876602564102,-0.32099799467967105,0.9636,0.7915,-0.3763435538291931
889,0.9420311664948176,0.6100187265917603,-0.31891463551054416,0.9634,0.7909,-0.3763438353538513
890,0.9439269497863247,0.6097756410256411,-0.32035894481799543,0.9635,0.7911,-0.3763597792625427
891,0.9403211805555556,0.6137319711538461,-0.3187929986633806,0.9634,0.791,-0.3763575336456299
892,0.9432684589733473,0.6123261102193687,-0.31987849546027347,0.9633,0.7914,-0.37636887741088865
893,0.9432091346153846,0.615768563034188,-0.3215038056811716,0.9633,0.7911,-0.3763693398952484
894,0.9428919604700855,0.6125634348290598,-0.31996132261477983,0.9631,0.791,-0.37639254727363586
895,0.9425829320492242,0.6093833600856072,-0.31921482360445924,0.9632,0.7913,-0.3763794723033905
896,0.9412393162393162,0.6182224893162394,-0.3207760681199212,0.9631,0.7912,-0.37638734540939334
897,0.9436932425213675,0.6141993856837606,-0.32123165131888837,0.9631,0.7912,-0.376410168504715
898,0.9428671750555452,0.6050695559122525,-0.3178130702228709,0.9633,0.791,-0.3763997312068939
899,0.9441439636752137,0.6170873397435898,-0.32109887356686795,0.9633,0.7908,-0.3764228209495544
900,0.9413728632478633,0.6041499732905983,-0.3180766772383299,0.9632,0.7912,-0.3764139937400818
901,0.9442549491706795,0.6127942749177026,-0.3202049944763071,0.9634,0.7906,-0.37643229608535766
902,0.9415898771367521,0.6139823717948718,-0.32008372355475384,0.9632,0.7905,-0.376430300617218
903,0.9431089743589743,0.6147669604700855,-0.3205522127513193,0.9632,0.7905,-0.3764280971050262
904,0.9413790796261028,0.6156367040241766,-0.3193533271311948,0.9633,0.7907,-0.3764441180229187
905,0.9437600160256411,0.6181390224358975,-0.32056743174027175,0.9634,0.7902,-0.3764536232471466
906,0.9401375534188035,0.6132979433760684,-0.3188075472274397,0.9632,0.7904,-0.3764545662879944
907,0.9429674959871589,0.6080457463565518,-0.31929026264248844,0.9632,0.7904,-0.3764746307373047
908,0.9419070512820513,0.6080729166666666,-0.31853847931592894,0.9632,0.7903,-0.3764626690864563
909,0.9443609775641025,0.6154847756410257,-0.32087274704478747,0.9632,0.7906,-0.3764733045578003
910,0.9445391920813269,0.6151685392301691,-0.3202105026120104,0.9633,0.7906,-0.3764709946632385
911,0.9403712606837606,0.6062867254273504,-0.3172872704573167,0.9633,0.7905,-0.3764833932876587
912,0.9438100961538461,0.6194911858974359,-0.3222262379195955,0.9633,0.7906,-0.37649220604896544
913,0.9412433155080214,0.6106951871657754,-0.3192084539223482,0.9631,0.791,-0.3765155632019043
914,0.9402725815072154,0.6098176109032603,-0.31854624933956904,0.9633,0.7909,-0.37649909467697146
915,0.9400206997863247,0.6138655181623932,-0.31933524860785556,0.9632,0.7908,-0.3765054914474487
916,0.9433990641073747,0.6165942512731502,-0.3216559687240876,0.9633,0.7909,-0.37652021617889403
917,0.9413916354571862,0.6169661945165128,-0.3209906317440983,0.9633,0.791,-0.3765323221683502
918,0.9429754273504274,0.6176549145299145,-0.32116052591138416,0.9634,0.7911,-0.3765577684402466
919,0.9399064170485512,0.6146724598292999,-0.3198185795768697,0.9633,0.7907,-0.3765754933357239
920,0.9425607963337228,0.6133417958629634,-0.32020716022706047,0.9632,0.7907,-0.3765688998222351
921,0.9417401175213675,0.6173043536324786,-0.3205865182173558,0.9631,0.7906,-0.37653882074356076
922,0.9436330213903743,0.6157754010057704,-0.3204476425513864,0.9632,0.7908,-0.376544437456131
923,0.9439303847890943,0.6168826830253316,-0.321427012130196,0.963,0.7905,-0.3765301471710205
924,0.9403712606837606,0.6112446581196581,-0.3191030806837938,0.963,0.7904,-0.3765519205570221
925,0.9408756684491979,0.6106951872295237,-0.3183720901847523,0.963,0.7905,-0.3765365963935852
926,0.9459513629075361,0.6144775521430276,-0.32223691523298104,0.9633,0.7909,-0.376551686668396
927,0.9410223023504274,0.6126135149572649,-0.3188127910352161,0.9633,0.7909,-0.376554522562027
928,0.9402072191875886,0.6127673797428926,-0.3190597948224787,0.9633,0.7911,-0.37655139560699463
929,0.9414584446501312,0.6151456440724771,-0.3206998124471773,0.9635,0.7913,-0.3765736811161041
930,0.9436097756410257,0.6056690705128205,-0.31798181428104383,0.9633,0.7911,-0.37655063514709475
931,0.9426804813471708,0.6159090908453426,-0.3198880896211308,0.9634,0.7911,-0.3765466180324554
932,0.9435295296951388,0.6162479956923546,-0.32066677110135267,0.9634,0.791,-0.3765640901565552
933,0.9429420405982906,0.6120459401709402,-0.31994744594025815,0.9636,0.7916,-0.37657461290359495
934,0.9440006685129462,0.6142546790806367,-0.3205804841403655,0.9635,0.7912,-0.37658450965881346
935,0.9425607963974371,0.6061264029611947,-0.31826869930767365,0.9633,0.7913,-0.37658653078079224
936,0.9438434829059829,0.6170205662393162,-0.3208321336115527,0.9632,0.7913,-0.3766072807312012
937,0.9419762159591687,0.6142604222022423,-0.31996020251006,0.9633,0.7913,-0.37663964734077454
938,0.9407085562134809,0.6093917111661983,-0.31941761443002975,0.9634,0.7915,-0.37663961386680606
939,0.9449285523504274,0.6178385416666666,-0.32186700098025495,0.9636,0.7915,-0.376663890171051
940,0.9413081239978621,0.6110201763444123,-0.3192572749310926,0.9636,0.7911,-0.37666513862609863
941,0.9430314171122994,0.6057486630697302,-0.31840837193045385,0.9635,0.7912,-0.3766608521938324
942,0.9421908386752137,0.6153178418803419,-0.32037613642776114,0.9634,0.7913,-0.37667551679611205
943,0.942627605590382,0.6134587118869029,-0.31976044193937586,0.9635,0.7916,-0.37668394107818604
944,0.9421958556787215,0.614455213839995,-0.32048478330520386,0.9635,0.7915,-0.37669423627853393
945,0.9402377136752137,0.6150841346153846,-0.32014134984750015,0.9636,0.792,-0.3766867431163788
946,0.9423269641584154,0.6137927578516277,-0.31971654407421196,0.9635,0.7919,-0.37667312955856325
947,0.9435327539469469,0.6118816844282303,-0.3192255999474602,0.9634,0.7914,-0.37667349996566774
948,0.940254407051282,0.6078892895299145,-0.318708828308134,0.9634,0.7914,-0.37668419075012205
949,0.9435963388243696,0.6144775521430276,-0.32041680593021665,0.9632,0.7915,-0.37669161524772643
950,0.9426303475298347,0.6128008022027858,-0.3201195701717693,0.9632,0.791,-0.3766879101753235
951,0.942825186965812,0.6107772435897436,-0.31991840192140675,0.9633,0.7909,-0.37669673452377317
952,0.9454335916303556,0.6188201496525922,-0.3219987896277521,0.9634,0.7904,-0.37670514459609983
953,0.9403074865672678,0.605230614973262,-0.3181482065807689,0.9633,0.7908,-0.3767068588256836
954,0.9426916399572649,0.6088741987179487,-0.3189520444243382,0.9633,0.7905,-0.3767101266860962
955,0.9416922768572956,0.6135756280064136,-0.3201503965671148,0.9632,0.7905,-0.3767250902175903
956,0.9425133689839572,0.6132687165775401,-0.31967808825765703,0.9632,0.7908,-0.37672989263534545
957,0.9423243856837606,0.6171040331196581,-0.3212448510731387,0.9632,0.7913,-0.37672900671958925
958,0.9409406734048078,0.6155966060611413,-0.3205074378349512,0.9633,0.7911,-0.37672186632156374
959,0.9433990641073747,0.6162266042143266,-0.3210854975297489,0.9634,0.7909,-0.3767049774169922
960,0.9424412393162394,0.6160189636752137,-0.32091108607685465,0.9633,0.7909,-0.3767006386756897
961,0.942143238909674,0.6156968198505587,-0.320788487991122,0.9634,0.7909,-0.37672474431991576
962,0.9402072192513369,0.6130848929843801,-0.3190950561812855,0.9633,0.7907,-0.3767207814216614
963,0.9419070512820513,0.6128806089743589,-0.31975989578626096,0.9631,0.7907,-0.37672161254882813
964,0.9429783538533429,0.6166488508818814,-0.3204324520061132,0.9633,0.7906,-0.3767206630706787
965,0.9431316845557269,0.6130180481283423,-0.320198454767625,0.9633,0.7906,-0.3767242681503296
966,0.9423410790598291,0.6131643963675214,-0.3196409394343694,0.9633,0.7907,-0.37671297082901
967,0.9401556654195617,0.6115212453552136,-0.31981050835963176,0.9634,0.7904,-0.37672116622924806
968,0.9389872994652406,0.6141209893685611,-0.3193267584484529,0.9634,0.7906,-0.37672034282684325
969,0.940604967948718,0.6096754807692307,-0.3189345003447981,0.9633,0.7905,-0.3767169076919556
970,0.9437934027777778,0.6185229700854701,-0.32173003995010996,0.9635,0.7907,-0.37672344493865967
971,0.9397739433808528,0.6098180844415121,-0.3186299695153489,0.9635,0.7911,-0.37672418828010557
972,0.9424913194444444,0.6147168803418803,-0.32057701242275727,0.9632,0.7916,-0.37672286071777344
973,0.9433927617521367,0.6146834935897436,-0.32104983212601423,0.9634,0.7916,-0.3767299715995789
974,0.9428002941793397,0.6071261368759691,-0.31839663192127526,0.9635,0.7916,-0.37673292388916013
975,0.9434094551282052,0.6121794871794872,-0.32060263751663715,0.9634,0.7918,-0.37673657855987547
976,0.9432592147435898,0.6162860576923077,-0.32056105270599705,0.9632,0.7917,-0.37674388427734373
977,0.940359149182015,0.6120920278223649,-0.3190562572467767,0.9633,0.7916,-0.37675286979675293
978,0.9421407585470085,0.6148337339743589,-0.3199034957931592,0.9634,0.7918,-0.37674403805732726
979,0.9415231036324786,0.6113948985042735,-0.3198101332045009,0.9633,0.7915,-0.37674409937858583
980,0.9426665328096233,0.6126437935681187,-0.31942072198185584,0.9632,0.7916,-0.3767609260559082
981,0.9425747863247863,0.6145165598290598,-0.31983806524011826,0.9632,0.7918,-0.3767629262924194
982,0.9430588942307693,0.613014155982906,-0.32072941487670964,0.9633,0.7911,-0.37677199096679687
983,0.9421147672552167,0.6128444355270198,-0.31959810342745326,0.9633,0.7913,-0.37678118839263913
984,0.9431590544871795,0.6141659989316239,-0.32099936813370794,0.9632,0.7912,-0.3767750233650208
985,0.9389022435897436,0.6085069444444444,-0.3170204620458122,0.9631,0.7912,-0.37676875734329224
986,0.9446896735265843,0.6153859016473054,-0.3211453990096903,0.9633,0.791,-0.3767754456996918
987,0.9412560096153846,0.6126469017094017,-0.31972352313434976,0.9631,0.7912,-0.37677626228332517
988,0.9408887553418803,0.6115785256410257,-0.31880340413150626,0.9633,0.7907,-0.37677922887802123
989,0.9425327715355806,0.6121087478979058,-0.3206179750322849,0.9631,0.7908,-0.3767777307987213
990,0.9412226228632479,0.6129640758547008,-0.31902037879340667,0.9632,0.7911,-0.3767789813518524
991,0.9453625801282052,0.6137653579059829,-0.3214516514896328,0.9634,0.791,-0.37678426213264465
992,0.9418806847625394,0.6103029695024077,-0.31870537108122315,0.9634,0.7911,-0.376784228515625
993,0.9405715811965812,0.6143830128205128,-0.3199164412724666,0.9634,0.791,-0.37678839502334593
994,0.9415231036324786,0.613014155982906,-0.3187987307707469,0.9634,0.7909,-0.37679333529472353
995,0.9440375869767815,0.6150013376136971,-0.32044543197538966,0.9634,0.791,-0.3768057299613953
996,0.9399372329059829,0.6106770833333334,-0.31862712511394775,0.9635,0.791,-0.37681061902046203
997,0.9445446047008547,0.6154346955128205,-0.3217816068193851,0.9633,0.7915,-0.37681586756706237
998,0.9430343766720172,0.6181447297063596,-0.3224117878830452,0.9634,0.7912,-0.37682064752578737
999,0.9419738247863247,0.6125467414529915,-0.31938592325418425,0.9634,0.7913,-0.37680884265899656
